canonical_smiles,molecule_chembl_id,IC50_nM,pIC50,MWT,LogP,HBD,HBA,RO5_Compliant
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(F)(F)CC1,CHEMBL3092298,3085.0,5.510744831630739,521.9270000000004,5.596600000000004,2,6,False
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(F)CC1,CHEMBL3092297,1261.5,5.8991127451464065,503.9370000000004,5.299400000000004,2,6,False
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(N2CCCC2)CC1,CHEMBL3092301,929.5,6.031750605892083,555.0540000000002,5.425700000000005,2,7,False
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC2(CC1)OCCO2,CHEMBL3092300,3451.0,5.462055040708513,543.9830000000004,4.704400000000004,2,8,True
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCCC(F)(F)C1,CHEMBL3092299,1387.5,5.857767008205286,521.9270000000004,5.596600000000004,2,6,False
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCN(CCO)CC1,CHEMBL3092303,2271.5,5.643687258849355,530.9880000000003,3.4754000000000023,3,8,True
O=C(Nc1cc2c(Nc3ccc(F)c(F)c3)ncnc2cc1OCCCN1CCOCC1)c1cc([N+](=O)[O-])ccc1F,CHEMBL4763967,32.0,7.494850021680094,582.5390000000004,5.052300000000004,2,9,False
O=C(Nc1cc2c(Nc3ccc(F)cc3)ncnc2cc1OCCCN1CCOCC1)c1cc([N+](=O)[O-])ccc1F,CHEMBL4763697,427.0,6.369572124974976,564.5490000000005,4.913200000000004,2,9,True
O=C(Nc1cc2c(Nc3ccc(OCC4CC4)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)c1cc([N+](=O)[O-])ccc1F,CHEMBL4777554,172.0,6.764471553092451,651.0950000000004,6.216300000000006,2,10,False
O=C(Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)c1cc([N+](=O)[O-])ccc1F,CHEMBL4749765,28.0,7.552841968657781,705.1180000000002,7.145600000000007,2,10,False
O=C(Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)c1cc([N+](=O)[O-])ccc1F,CHEMBL4747893,125.0,6.903089986991944,688.1160000000001,6.401500000000006,2,11,False
O=C(Nc1ccc(-c2cc3c(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)ncnc3s2)cc1)NC1CC1,CHEMBL4286733,112.0,6.950781977329818,596.0339999999999,8.850299999999999,3,6,False
O=C(Nc1ccc(Br)cc1)Nc1ncnc2nn3ccccc3c12,CHEMBL178488,10000.0,5.0,383.2090000000001,3.684,2,5,True
O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,CHEMBL24944,2987.0,5.5247647773958715,449.92400000000004,4.932000000000001,2,2,True
O=C(Nc1ccc(Br)cc1)c1ccc(N(CCCl)CCCl)cc1,CHEMBL589831,940.0,6.026872146400302,416.1460000000002,4.985400000000003,1,2,True
O=C(Nc1ccc(C(F)(F)F)cc1)Nc1ncnc2nn3ccccc3c12,CHEMBL179224,10000.0,5.0,372.3100000000001,3.9403000000000006,2,5,True
O=C(Nc1ccc(C(O)c2ccccc2)cc1)c1cc2ccccc2[nH]1,CHEMBL3799332,38000.0,4.42021640338319,342.398,4.501900000000003,3,2,True
O=C(Nc1ccc(CN2CCCC2)cc1)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,CHEMBL3740910,7.8,8.10790539730952,506.5320000000001,6.632000000000004,3,5,False
O=C(Nc1ccc(CN2CCCC2)cc1)c1sc2ncnc3c2c1NC(=O)N3c1ccc(F)c(Cl)c1,CHEMBL3416628,7.0,8.154901959985743,522.9930000000002,6.015500000000004,2,6,False
O=C(Nc1ccc(CN2CCCCC2)cc1)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,CHEMBL3741473,7.75,8.11069829749369,520.5590000000001,7.0221000000000044,3,5,False
O=C(Nc1ccc(Cl)cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL4089588,19.3,7.714442690992226,468.74200000000013,6.433300000000003,3,4,True
O=C(Nc1ccc(Cl)cc1)c1ccc(N(CCCl)CCCl)cc1,CHEMBL589830,1490.0,5.826813731587726,371.69500000000005,4.876300000000003,1,2,True
O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,CHEMBL101683,7300.0,5.136677139879544,337.8100000000001,4.599400000000003,2,3,True
O=C(Nc1ccc(F)cc1)Nc1ncnc2nn3ccccc3c12,CHEMBL359830,10000.0,5.0,322.30300000000005,3.060600000000001,2,5,True
O=C(Nc1ccc(F)cc1)c1ccc(N(CCCl)CCCl)cc1,CHEMBL592711,1720.0,5.764471553092451,355.24,4.362000000000004,1,2,True
O=C(Nc1ccc(Nc2ncnc3cc4oc(=O)n(CCOC(=O)CBr)c4cc23)cc1)NC1CCCCC1,CHEMBL3891774,8500.0,5.070581074285707,583.4429999999999,4.673600000000004,3,9,True
O=C(Nc1ccc(Nc2ncnc3sc4c(c23)CCCC4)cc1)Nc1cccc(Br)c1,CHEMBL3628799,3950.0,5.403402904373539,494.4180000000001,6.720200000000005,3,5,True
O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cc2cccnc2n(-c2ccc(F)cc2)c1=O,CHEMBL4289577,632.8,6.19873352951038,509.4720000000002,5.584800000000003,2,6,False
O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1nnn(-c2ccc(F)cc2)c1C(F)(F)F,CHEMBL3774451,582.17,6.2349501780970495,500.3870000000001,5.485200000000002,2,6,False
O=C(Nc1ccc([N+](=O)[O-])cc1)c1ccc(N(CCCl)CCCl)cc1,CHEMBL589832,19260.0,4.715343717211484,382.24700000000007,4.131100000000003,1,4,True
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,CHEMBL1448,10500.0,4.978810700930062,327.12300000000005,3.859500000000001,2,4,True
O=C(Nc1ccc2nccc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OCC1(OO2)C2CC3CC(C2)CC1C3,CHEMBL4091166,150.75,6.821742679187811,574.1210000000003,7.630100000000007,2,6,False
O=C(Nc1ccc2nccc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,CHEMBL4088200,162.0,6.790484985457369,560.0940000000003,7.587600000000006,2,6,False
O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)C1CCSS1,CHEMBL217536,60.0,7.221848749616356,447.3830000000001,5.228100000000002,2,6,True
O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)C1COc2ccccc2O1,CHEMBL2070195,3680.0,5.434152181326482,477.31800000000015,4.914400000000003,2,6,True
O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)[C@@H]1O[C@H]1CN1CCCCC1,CHEMBL598007,7.0,8.154901959985743,482.3820000000003,4.327700000000003,2,6,True
O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)c1ccc(C(F)(F)F)cc1O,CHEMBL4286374,120.0,6.920818753952375,503.2780000000001,6.112600000000004,3,5,False
O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)c1cccc2c1OCCO2,CHEMBL2070190,1630.0,5.787812395596042,477.3180000000002,5.159400000000003,2,6,True
O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)c1ccco1,CHEMBL4097369,8.4,8.075720713938118,409.24300000000005,4.981200000000003,2,5,True
O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OCC1(OO2)C2CC3CC(C2)CC1C3,CHEMBL4082840,114.95,6.939491024394703,575.1090000000003,7.025100000000006,2,7,False
O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(CCCCC1)OO2,CHEMBL4094174,98.00999999999999,7.0087296108049,525.0050000000006,6.422200000000005,2,8,False
O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,CHEMBL4094823,40.625,7.391206626013069,561.0820000000002,6.982600000000006,2,7,False
O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3,CHEMBL4067373,376.7,6.424004379796732,577.0810000000002,6.9142000000000055,2,8,False
O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCCCC1,CHEMBL4063301,6.5465,8.183990827786303,380.87900000000025,5.545600000000003,2,4,True
O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1COc2ccccc2O1,CHEMBL2070196,2750.0,5.560667306169737,432.8670000000002,4.805300000000003,2,6,True
O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)c1cccc2c1OCCO2,CHEMBL2070194,1290.0,5.889410289700751,432.86700000000025,5.050300000000003,2,6,True
O=C(Nc1cccc(-c2cn3ccnc3c(NCc3ccncc3)n2)c1)Nc1cccc(C(F)(F)F)c1,CHEMBL1081198,50000.0,4.301029995663981,503.48800000000006,6.066200000000002,3,6,False
O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)Oc1ccccc1,CHEMBL1090355,190.0,6.721246399047171,589.6810000000003,6.710900000000006,2,10,False
O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)c1c(F)cccc1F,CHEMBL1090351,1.9,8.721246399047171,609.6620000000004,6.630500000000004,2,9,False
O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)c1ccccc1,CHEMBL1090350,7.9,8.102372908709558,573.6820000000004,6.352300000000005,2,9,False
O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc4c(c3)CCNC4)n2)c1)c1c(F)cccc1F,CHEMBL1090359,2.3,8.638272163982407,579.6360000000003,6.439600000000004,3,8,False
O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1)c1c(F)cccc1F,CHEMBL1088931,6.2,8.207608310501746,609.6620000000004,6.630500000000005,2,9,False
O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccccc3)n2)c1)c1ccccc1,CHEMBL1093234,55.0,7.259637310505756,488.5760000000001,6.515700000000005,2,7,True
O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccccc3)n2)c1)c1ccccc1Cl,CHEMBL1093815,83.0,7.080921907623926,523.0210000000001,7.169100000000005,2,7,False
O=C(Nc1cccc(-c2nc3sccn3c2-c2ccncc2)c1)c1ccccc1Cl,CHEMBL1091613,240.0,6.619788758288394,430.9200000000001,6.030500000000004,1,5,True
O=C(Nc1cccc(Br)c1)Nc1ccc(Oc2ncnc3sc4c(c23)CCCC4)cc1Cl,CHEMBL3628907,1260.0,5.8996294548824375,529.8470000000004,7.422300000000003,2,5,False
O=C(Nc1cccc(Br)c1)c1c(O)c2ccccc2[nH]c1=O,CHEMBL1944926,56800.0,4.245651664288981,359.17900000000003,3.248500000000001,3,3,True
O=C(Nc1cccc(C(F)(F)F)c1)Nc1ncnc2nn3ccccc3c12,CHEMBL178306,10000.0,5.0,372.31000000000006,3.9403000000000006,2,5,True
O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,CHEMBL153843,10400.0,4.982966660701219,371.3620000000001,4.964800000000003,2,3,True
O=C(Nc1cccc(C(O)c2ccccc2)c1)c1cc2ccccc2[nH]1,CHEMBL3798658,15000.0,4.823908740944319,342.398,4.501900000000003,3,2,True
O=C(Nc1cccc(NC(=O)c2ccccn2)c1)NC1CCCCC1,CHEMBL4437803,147.0,6.8326826652518236,338.41100000000023,3.788100000000002,3,3,True
O=C(Nc1cccc(Nc2cc(Nc3cccc(C(F)(F)F)c3)ncn2)c1)C1CC1,CHEMBL387187,21.0,7.6777807052660805,413.4030000000001,5.331100000000003,3,5,True
O=C(Nc1cccc(Nc2ncnc3cc(OCCCN4CCN(CCO)CC4)ccc23)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,CHEMBL3133756,99.0,7.00436480540245,644.0980000000004,6.068400000000006,4,8,False
O=C(Nc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)c1)Nc1ccc(F)c(Cl)c1,CHEMBL3133755,3315.0,5.4795164672592085,551.0220000000003,5.911000000000005,3,7,False
O=C(Nc1cccc(Oc2ccc(Nc3ncnc4ccn(CCOCCO)c34)cc2Cl)c1)NC1CCCCC1,CHEMBL2322330,12.95,7.887730231582729,565.0740000000001,6.083700000000005,4,8,False
O=C(Nc1cccc([N+](=O)[O-])c1)Nc1ncnc2nn3ccccc3c12,CHEMBL181029,10000.0,5.0,349.31000000000006,2.8297000000000008,2,7,True
O=C(Nc1cccc2ccccc12)c1ccc(N(CCCl)CCCl)cc1,CHEMBL602728,90.0,7.045757490560675,387.31000000000006,5.376100000000004,1,2,True
O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cc(Br)cc(Br)c1O,CHEMBL603186,4680.0,5.329754146925876,508.18500000000006,6.290600000000004,2,2,False
O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cc(Cl)cc(Cl)c1O,CHEMBL589809,4150.0,5.3819519032879075,419.28300000000013,6.072400000000004,2,2,True
O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cccc(Br)c1O,CHEMBL592427,2240.0,5.649751981665837,429.28900000000004,5.528100000000004,2,2,True
O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cccc(Cl)c1O,CHEMBL592426,1980.0,5.703334809738469,384.8380000000001,5.419000000000003,2,2,True
O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cc(Br)cc(Br)c1O,CHEMBL601828,1120.0,5.950781977329818,506.194,5.857100000000004,3,3,False
O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cc(Cl)cc(Cl)c1O,CHEMBL590526,1860.0,5.730487055782084,417.29200000000003,5.638900000000004,3,3,True
O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cccc(Br)c1O,CHEMBL590714,1070.0,5.97061622231479,427.298,5.094600000000004,3,3,True
O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cccc(Cl)c1O,CHEMBL592211,960.0,6.017728766960431,382.847,4.985500000000004,3,3,True
O=C(Nc1ccccc1)NN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,CHEMBL19978,95000.0,4.022276394711152,653.6040000000002,2.145299999999999,9,11,False
O=C(Nc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,CHEMBL1090354,100.0,7.0,588.6970000000001,6.744000000000005,3,9,False
O=C(Nc1ccccc1)Nc1nnc(-c2cccnc2)o1,CHEMBL4535881,275.7,6.5595632338942265,281.275,2.7756,2,5,True
O=C(Nc1ccccc1)c1c(SSc2[nH]c3ccccc3c2C(=O)Nc2ccccc2)[nH]c2ccccc12,CHEMBL345641,100000.0,4.0,534.6660000000002,7.953200000000005,4,4,False
O=C(Nc1ccccc1)c1cc2cc(O)c(O)cc2cn1,CHEMBL50415,5600.0,5.251811972993799,280.28299999999996,2.8983000000000017,3,4,True
O=C(Nc1ccccc1)c1cc2ccc(O)c(O)c2cn1,CHEMBL48650,7700.0,5.113509274827518,280.28299999999996,2.8983000000000017,3,4,True
O=C(Nc1ccccc1Br)c1ccc(N(CCCl)CCCl)cc1,CHEMBL604672,7820.0,5.106793246940152,416.1460000000001,4.985400000000004,1,2,True
O=C(Nc1ccccc1C(=O)N/N=C/c1ccc(O)cc1O)c1ccco1,CHEMBL5206193,58.300000000000004,7.2343314452409855,365.3450000000001,2.707,4,6,True
O=C(Nc1ccccc1Cl)c1ccc(N(CCCl)CCCl)cc1,CHEMBL592710,9460.0,5.024108863598207,371.69500000000005,4.876300000000003,1,2,True
O=C(Nc1ccccc1F)c1ccc(N(CCCl)CCCl)cc1,CHEMBL589825,11570.0,4.936666641048251,355.24,4.362000000000003,1,2,True
O=C(Nc1ccccn1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,CHEMBL3753208,90.57,7.04301563225724,374.32200000000006,4.686200000000001,2,4,True
O=C(Nc1ccccn1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,CHEMBL3754057,26.56,7.57577192930402,375.31000000000006,4.081200000000001,2,5,True
O=C(Nc1ccncc1)Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1,CHEMBL3752404,189.49,6.722413704215237,358.32300000000004,4.806400000000002,2,3,True
O=C(Nc1ccncc1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,CHEMBL3753886,97.22,7.012244383261477,374.32200000000006,4.686200000000001,2,4,True
O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)cc(C(F)(F)F)c1,CHEMBL3752008,14.83,7.828858848971618,359.31100000000004,4.201400000000001,2,4,True
O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,CHEMBL3752370,18.04,7.743763466794077,375.31000000000006,4.081200000000001,2,5,True
O=C(Nc1cncnc1Oc1cccc(C(F)(F)F)c1)c1ccc(F)cc1,CHEMBL4878790,2980.0,5.525783735923745,377.297,4.679100000000003,1,4,True
O=C(Nc1cnn(-c2ccccc2)c1)c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1,CHEMBL4459564,18690.0,4.728390698621168,452.9230000000001,4.578800000000003,2,5,True
O=C(Nc1cnn(-c2ccccc2)c1)c1ccc(NS(=O)(=O)c2ccccc2)cc1,CHEMBL4445843,25410.0,4.594995334949631,418.4780000000001,3.9254000000000024,2,5,True
O=C(Nc1cnn(-c2ccccc2)c1)c1cccc(NS(=O)(=O)c2ccc(Cl)cc2)c1,CHEMBL4439053,10580.0,4.975514332300833,452.9230000000001,4.578800000000003,2,5,True
O=C(Nc1cnn(-c2ccccc2)c1)c1cccc(NS(=O)(=O)c2ccccc2)c1,CHEMBL4459052,15360.0,4.813608784304507,418.4780000000001,3.9254000000000024,2,5,True
O=C(Nc1nc2ccccc2n1[C@H]1CC[C@H](O)CC1)c1cccc(C(F)(F)F)c1,CHEMBL3954370,1130.0,5.94692155651658,403.40400000000005,4.783400000000003,2,4,True
O=C(Nc1nccs1)C(c1cc(F)ccc1O)N1Cc2ccc(-c3ccc(N4CCNCC4)cc3)cc2C1=O,CHEMBL4443062,42.05,7.376233999866069,543.6240000000004,4.400200000000003,3,7,True
O=C(Nc1nccs1)C(c1cc(F)ccc1O)N1Cc2ccccc2C1=O,CHEMBL4214567,3.15,8.5016894462104,383.40400000000017,3.3236000000000017,2,5,True
O=C(Nc1nccs1)C(c1cc[nH]n1)N1Cc2ccccc2C1=O,CHEMBL5208369,938.0,6.027797161620936,339.3800000000001,2.202,2,5,True
O=C(Nc1nccs1)C(c1ccccc1)N1Cc2ccc(-c3ccc4[nH]ccc4c3)cc2C1=O,CHEMBL5193027,15.0,7.823908740944319,464.55000000000024,5.627200000000004,2,4,True
O=C(Nc1nccs1)C(c1ccccc1)N1Cc2ccccc2C1=O,CHEMBL4284413,24.0,7.619788758288394,349.41500000000013,3.478900000000002,1,4,True
O=C(Nc1nccs1)C(c1n[nH]c2c1CCC2)N1Cc2ccccc2C1=O,CHEMBL5195669,1611.5,5.792769690151647,379.4450000000001,2.6907000000000005,2,5,True
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(Cl)cccc2C1=O,CHEMBL5173979,93.5,7.029188389127482,413.8900000000001,3.275000000000002,1,6,True
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(F)cc(C#Cc3ccc(CN4CCC(CO)CC4)cc3)cc2C1=O,CHEMBL5180839,5.0,8.301029995663981,624.7420000000002,4.364800000000004,2,8,True
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(F)cc(C#Cc3ccc(CN4CCC(O)CC4)cc3)cc2C1=O,CHEMBL5207479,19.0,7.721246399047171,610.7150000000001,4.117200000000004,2,8,True
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(F)cc(C#Cc3ccc(CN4CCCCC4)cc3)cc2C1=O,CHEMBL5172668,30.5,7.515700160653214,594.7160000000003,5.146400000000005,1,7,False
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(F)cc(C#Cc3cccnc3)cc2C1=O,CHEMBL5189114,68.0,7.167491087293763,498.54300000000023,3.555500000000002,1,7,True
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(cc(C#Cc3ccc(CN4CCC(CO)CC4)cc3)cc2C(F)(F)F)C1=O,CHEMBL5189574,14.5,7.838631997765025,674.7490000000004,5.244500000000007,2,8,False
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(cc(C#Cc3ccc(CN4CCC(CO)CC4)cc3)cc2C(F)F)C1=O,CHEMBL5184539,8.5,8.070581074285707,656.7590000000004,5.163300000000007,2,8,False
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3ccc(CN4CCC(O)CC4)cc3)cc2C1=O,CHEMBL5187250,152.0,6.818156412055227,592.7250000000004,3.978100000000003,2,8,True
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3ccc(CN4CCCCC4)cc3)cc2C1=O,CHEMBL5198433,179.0,6.747146969020107,576.7260000000005,5.007300000000005,1,7,False
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3ccccc3)cc2C1=O,CHEMBL5173986,435.0,6.361510743045363,479.5650000000002,4.021400000000003,1,6,True
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3cccnc3)cc2C1=O,CHEMBL5171139,460.0,6.337242168318426,480.5530000000002,3.416400000000002,1,7,True
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccccc2C1=O,CHEMBL5203388,858.0,6.066512712151295,379.4450000000001,2.621600000000001,1,6,True
O=C(Nc1nccs1)C(c1ncn2c1CCC2)n1cc2c(Cl)cc(-c3ccc(N4CCOCC4)cc3)c(Cl)c2n1,CHEMBL5201725,27.5,7.560667306169737,594.5280000000001,5.674000000000004,1,9,False
O=C(Nc1nccs1)C(c1ncn2c1CCC2)n1cc2c(F)cc(C#Cc3ccc(CN4CCC(O)CC4)cc3)cc2n1,CHEMBL5193772,6.0,8.221848749616356,595.7040000000001,4.359200000000004,2,9,True
O=C(Nc1nccs1)C(c1ncn2c1C[C@@H](F)C2)n1cc2c(Cl)cc(-c3ccc(N4CCN(C5CC5)CC4)cc3)c(Cl)c2n1,CHEMBL5207152,23.5,7.628932137728263,651.599,6.069800000000005,1,9,False
O=C(Nc1nccs1)C(c1ncn2c1C[C@@H](F)C2)n1cc2c(Cl)cc(-c3ccc(N4CCOCC4)cc3)c(Cl)c2n1,CHEMBL5208056,6.0,8.221848749616356,612.5180000000003,5.622000000000004,1,9,False
O=C(Nc1nccs1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,CHEMBL3753811,121.09,6.916891720805265,380.35100000000006,4.747700000000001,2,5,True
O=C(Nc1nccs1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,CHEMBL3752248,71.71,7.144420277498282,381.33900000000006,4.1427000000000005,2,6,True
O=C(Nc1nccs1)[C@@H](c1cc(F)ccc1O)N1Cc2ccccc2C1=O,CHEMBL4452106,129.4,6.888065723667318,383.40400000000017,3.3236000000000017,2,5,True
O=C(Nn1c(-c2ccc(Br)cc2)cs/c1=N\c1ccc([N+](=O)[O-])cc1)c1ccc(Cl)cc1,CHEMBL5269346,8280.0,5.08196966321512,529.8030000000002,6.157000000000004,1,6,False
O=C(Nn1c(-c2ccccc2)nc2ccccc2c1=O)c1ccc(Br)cc1,CHEMBL4077349,780.0,6.107905397309519,420.2660000000001,4.209900000000003,1,4,True
O=C(O)/C=C/C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL510396,0.3715,9.430041181903405,412.2430000000001,3.888300000000002,2,5,True
O=C(O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL134371,0.37,9.431798275933005,413.2310000000001,3.715200000000001,3,5,True
O=C(O)/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,CHEMBL4565374,3059.0,5.514420523015321,520.5450000000003,5.281600000000004,4,7,False
O=C(O)/C=C/c1cc(CO)ccc1CO,CHEMBL407534,780.0,6.107905397309519,208.213,0.7689999999999999,3,3,True
O=C(O)/C=C/c1ccc(O)c(O)c1,CHEMBL145,1100000.0,2.958607314841775,180.159,1.1956,3,3,True
O=C(O)/C=C/c1ccc(O)cc1,CHEMBL66879,3000000.0,2.5228787452803374,164.16,1.49,2,2,True
O=C(O)C(=Cc1ccc(O)cc1)C(=O)O,CHEMBL308133,1500000.0,2.8239087409443187,208.16899999999998,0.9448000000000001,3,3,True
O=C(O)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,CHEMBL234772,220.0,6.657577319177793,499.55000000000035,4.306600000000003,2,8,True
O=C(O)CCC(=O)Nc1cc(Nc2ccc(Cl)cc2)ncn1,CHEMBL4287629,792.0,6.101274818410507,320.73600000000005,2.6769000000000007,3,5,True
O=C(O)CCC1C(S)=Nc2ccccc21,CHEMBL309276,1620.0,5.790484985457369,221.28100000000003,2.6084000000000005,2,2,True
O=C(O)CCCC(=O)Nc1cc(N2CCOCC2)ncn1,CHEMBL4283970,32.0,7.494850021680094,294.311,0.5065999999999997,2,6,True
O=C(O)CCCC(=O)Nc1cc(Nc2ccc(Cl)cc2)ncn1,CHEMBL4289682,944.0,6.025028005701931,334.76300000000003,3.067,3,5,True
O=C(O)CCCC(=O)Nc1cc(Nc2cccc(Br)c2)ncn1,CHEMBL4286263,70.0,7.154901959985743,379.21400000000006,3.176100000000001,3,5,True
O=C(O)CCCC(=O)Nc1cc(Nc2cccc(Cl)c2)ncn1,CHEMBL4282460,17.0,7.769551078621726,334.76300000000003,3.067,3,5,True
O=C(O)CCCC(=O)Nc1cc(Nc2ccccc2)ncn1,CHEMBL4278997,105.0,6.978810700930062,300.31800000000004,2.4136000000000006,3,5,True
O=C(O)CCCNc1c(Br)cccc1Nc1ncnc2ccncc12,CHEMBL271122,0.2818,9.550059011226663,402.2520000000001,3.8076000000000008,3,6,True
O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CHEMBL128468,0.28090000000000004,9.551448260798422,402.25200000000007,3.8076000000000016,3,6,True
O=C(O)CCNc1c(Br)cccc1Nc1ncnc2ccncc12,CHEMBL408399,0.6166,9.20999647960951,388.2250000000001,3.4175000000000013,3,6,True
